"No.","URL","Detection","Registration","Host Country","Canadian Content","Risk","Type","Detected By","IP","Regulation","Canada Regulation","Payment Service","Google Analytics","Phone Number","Physical Location","Action"
"121","http://affiliatestanstoreinvestment.com","2024-12-16","2024-12-12","","","Critical","Investment","","162.241.71.106","registeredlicensedregulatedx"">Details","","discoverx"">Details","","+14244453104","","Save                                 Edit                                 Close                             "">                                                                                                       get freedom market trade cryptocurr stock indic commod forex singl account trade forex/ cfd highli specul carri high level risk let top trader job covest allow automat copi top perform trader achiev return trade forex/ cfd highli specul carri high level risk less commiss forex crypto index stock energi commod market analysi andtrad inspir thrive network expert client thealertn open door mani opportun power market insight top trade setup industri extens connect profession trader explor market pacClose"">"
"122","http://buybitassets.com","2024-12-16","2024-12-12","","","Critical","Investment","","162.254.39.95","","","discoverx"">Details","","5012628634","8 The Green Street, Billing State Delaware","Save                                 Edit                                 Close                             "">                                                                                                       refin invest trade tactic matrix begin financi evolut buybitasset 's groundbreak matrix model gateway enhanc earn expans custom reach progress intellig invest opportun tailor savvi growth 90.00m+ user worldwid innov digit financ realm pioneer crypto journey expertis team blend tech wizard financi aficionado har power laravel bring seamless secur sophist trade platform 's set us apart trade pair happi client investor matrix har power community-driven growth cryptocurr space matrix expanClose"">"
"123","http://getyourfreebitcoin.online","2024-12-16","2024-12-13","","","High","Investment","","15.197.142.173","registeredx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       freebitcoin error messag win free bitcoin everi hour win free bitcoin everi hour play login play sign creat account login account login regist user game play bitcoin user featur free bitcoin everi hour tri luck free play game win upto free btc everi hour provabl fair hi-lo game play simpl provabl fair hi-lo game win upto btc play easi use auto play hand free experi monthli contest play hi-lo game favorit p2p event freebitco.in rank top user play volum win contest win free btc everi month earn inClose"">"
"124","http://asnb-berhad.com","2024-12-16","2024-12-12","","","Critical","Investment","","109.123.235.47","","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       support admin asnb-berhad.com invest amanah saham nasion berhad get first profit minut calcul profit daili profit profit per week profit per month us cryptocurr long common mean onlin payment larg number peopl around world still need exchang convent fiat money digit currenc amanah saham nasion berhad solv problem help make exchang cryptocurr fiat money earn differ rate amanah saham nasion berhad give client opportun earn us invest amanah saham nasion berhad increas work capit compani subsequ makClose"">"
"125","http://dropmynt.com","2024-12-16","2024-12-12","","","Critical","Investment","","185.230.63.171","authorizedrecognizedx"">Details","","paypalvisadiscoverx"">Details","","","123 Cryptocurrency Ave, Blockchain City, BC 12345","Save                                 Edit                                 Close                             "">                                                                                                       dropmynt solut vision program blog event welcom dropmynt cashback power crypto doubl shop smarter everi purchas enjoy effortless crypto reward doubl maximum impact join grow network savvi shopper innov retail transform loyalti sign earn smarter shop better empow crypto journey discov power cryptocurr potenti revolution financi experi join commun explor latest trend technolog opportun world digit currenc meetup network connect like-mind individu industri expert meetup event stay updat upcom gatheClose"">"
"126","http://capital-growth-hubs.com","2024-12-16","2024-12-12","","","Critical","Investment","","147.79.84.199","","","","","","240a Spring Bank, Kingston Upon Hull, East Yorkshire, United Kingdom, HU3 1LU","Save                                 Edit                                 Close                             "">                                                                                                       capital-growth-hub global full reserv equiti invest manag built decentr ledger choos capital-growth-hub set pace other follow high-convict investor refus follow herd instead focu stock favour mainstream investor believ offer greatest potenti long-term gain stock popular tend overvalu out-of-favour stock often cheap aim exploit ineffici sharehold set pace other follow asset manag trust advisor client assist develop access altern meet strateg object mutual fund let expert handl work make rich wealClose"">"
"127","http://forextrader-ph.com","2024-12-16","2024-12-12","","","Critical","Investment","","109.123.235.47","","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       support admin forextrader-ph.com invest forex trader get first profit minut calcul profit daili profit profit per week profit per month us cryptocurr long common mean onlin payment larg number peopl around world still need exchang convent fiat money digit currenc forex trader solv problem help make exchang cryptocurr fiat money earn differ rate forex trader give client opportun earn us invest forex trader increas work capit compani subsequ make exchang transact earn profit share forex trader guaClose"">"
"128","http://expertcryptoinvestmenttrades.com","2024-12-16","2024-12-12","","","Critical","Investment","","172.67.217.46","certifiedx"">Details","","","","5454458","375 Hudson Street 16th Floor New York, NY 10014. United States","Save                                 Edit                                 Close                             "">                                                                                                       24/7 onlin invest alway onlin 24hour day 7day week 365day year best cfd broker london summit trade mine crypto cryptocurr like bitcoin virtual currenc trade peer-to-p blockchain independ central author like bank govern best execut broker welcom expert crypto invest trade start make profit today trade stock trade forex trading/min crpyto currenc best broker asia us intern financi compani engag invest activ relat trade financi market cryptocurr exchang perform qualifi profession trader goal providClose"">"
"129","http://easyrefund.online","2024-12-16","2024-12-13","","","Critical","Investment","","92.113.19.96","authorizedx"">Details","","paypalx"">Details","","","","Save                                 Edit                                 Close                             "">                                                                                                       effortlessli manag financ easi refund consid solut support everi stage growth get potenti servic profession featur deposit easi refund know frustrat lose money deposit whether hotel book car rental event reserv help reclaim deposit quickli hassle-fre dp struggl recov deposit protect scheme dp fund end tenanc easi refund make simpl stress-fre claim back money that right whether your face delay disput need guidanc team help reclaim dp deposit quickli easili fdr full damag retain fdr payment often Close"">"
"130","http://gandrenergy.com","2024-12-16","2024-12-12","","","Critical","Investment","","66.29.132.232","","","discoverx"">Details","","+9943453453","","Save                                 Edit                                 Close                             "">                                                                                                       refin invest trade tactic matrix begin financi evolut finfund 's groundbreak matrix model gateway enhanc earn expans custom reach progress intellig invest opportun tailor savvi growth 90.00m+ user worldwid innov digit financ realm pioneer crypto journey expertis team blend tech wizard financi aficionado har power laravel bring seamless secur sophist trade platform 's set us apart trade pair happi client investor matrix har power community-driven growth cryptocurr space matrix expand neClose"">"
"131","http://fortunemastertrade.com","2024-12-16","2024-12-12","","","Critical","Investment","","198.12.66.125","registeredx"">Details","","","","","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","Save                                 Edit                                 Close                             "">                                                                                                       main menu total deposit 4000.00 total withdraw 7620.00 fortunemastertrad invest plan 5.10 hour min max instant payment princip return 8.99 hour min max instant payment princip return 12.25 hour min max instant payment princip return 14.30 hour min max instant payment princip return hour min max instant payment princip return hour min max unlimit instant payment princip return forex market fundament data welcom welcom fortunemastertrade.com fortunemastertrad one lead trade compani serv profit shaClose"">"
"132","http://exxonmobilcapital.com","2024-12-16","2024-12-12","","","Critical","Investment","","82.197.83.91","registeredregulatedx"">Details","","","","","5th Floor Quartermile Two 2 Lister Square, Simpson Loan, Edinburgh, Scotland, EH3 9GL","Save                                 Edit                                 Close                             "">                                                                                                       welcom exxonmobil capit want invest oil ga join exxonmobil capit lead investor trust partner altern asset creat sustain valu client societi one exxonmobil capit asset manag altern equiti invest part exxonmobil capit investor regist login regist account regist account 's total easi free invest money choos invest packag make first deposit get withdraw request withdraw receiv instant payment right place invest current activ invest relationship trader fund manag worldwid consist partner therefoClose"">"
"133","http://easyinvai.live","2024-12-16","2024-12-16","","","Critical","Investment","","104.21.69.83","registeredx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       thaddeusview app leverag artifici intellig gener revenu launch public new platform util artifici intellig help user make money onlin launch public artifici intellig technolog like chatgpt midjourney rapidli gain attent worldwid howev mani dont realiz ai isnt new phenomenonit around year wasnt recent though develop realiz vast potenti ai help averag person gener incom leverag ai make decis elimin human error opportun profit enorm that exactli trader ai intal `` offerswork behalf gener incom even Close"">"
"134","http://bexxts.com","2024-12-16","2024-12-12","","","Critical","Investment","","69.10.52.29","regulatedx"">Details","","","","","22 Brambling Way, Maidenhead","Save                                 Edit                                 Close                             "">                                                                                                       bexxt profit provid guarante success track record asset manag invest market take control all-in-on multipl invest packag forex pamm/mam invest packag cryptocurr real estat properti invest invest earn us invest confid world 's lead asset manag invest platform singl point access profession asset invest manag solut built investor interest stabl return high liquid trade expertis goal enhanc live provid safe avenu inspir effect innov solut invest differ emerg financi market order improv investorClose"">"
"135","http://axystrade.net","2024-12-16","2024-12-12","","","Critical","Investment","","172.67.137.139","authorizedx"">Details","","visamastercardx"">Details","","","35 Berkeley Square, London W1J 5BF","Save                                 Edit                                 Close                             "">                                                                                                       upgrad trade axystrad broker give hard time make strategi work support everi step way grow grow axystrad first choic one account unlock market start trade product instant execut top condit perfect custom servic learn trade global market mani differ type asset avail trade onlin global financi market popular includ stock forex commod indic cryptocurr axystrad provid comprehens educ resourc tool help learn everyth need trade success what happen market trade tradit asset take simpl path etf offer unClose"">"
"136","http://affluenceam.com","2024-12-16","2024-12-12","","","Critical","Investment","","66.29.146.113","","","discoverx"">Details","","+12672234102","451 7th Street S.W., Washington, DC 20410","Save                                 Edit                                 Close                             "">                                                                                                       welcom affluenc asset manag smart way invest profession side view intro wide invest rang provid differ packag suitabl invest transpar price commit provid clear transpar inform get paid innov tool advanc tool place manag invest properli profit dedic support dedic custom support alway avail assist everi need request affluenc asset manag affluenc asset manag complex multi tier hedg fund program trade highli profit forex market also offer invest servic investor base new blockchain base economi essenClose"">"
"137","http://bitgateminers.com","2024-12-16","2024-12-12","","","Critical","Investment","","135.181.226.230","registeredx"">Details","","discoverx"">Details","","","46-48, Grosvenor Gardens, London, England, SW1W 0EB","Save                                 Edit                                 Close                             "">                                                                                                       acceler user experi put effort exactli busi need invest earn smile financi assist courag follow heart intuit crypto currenc digit currenc creat held electron internet-bas medium exchang use cryptograph function conduct financi transact print like currenc produc peopl increasingli busi run comput around world use softwar solv mathemat problem valu goal us bitgateminers.com privat legal regist onlin invest compani goal earn greatest profit possibl foreign exchang trade sound like ideal situat consClose"">"
"138","http://coincrestinvestment.com","2024-12-15","2024-12-11","","","Critical","Investment","","102.212.247.75","","","paypalx"">Details","","+447412041496","","Save                                 Edit                                 Close                             "">                                                                                                       invest crypto secur futur coincrest trust partner cryptocurr invest help client maxim return expert guidanc tailor invest packag invest coincrest high return expert advic cryptocurr invest coincrest offer trust brokerag servic help client achiev financi goal cryptocurr invest start invest today invest packag overview choos right invest packag gold invest packag profit day amount silver invest packag profit day amount bronz invest packag profit day amount experi trust year cryptocurr invest coincClose"">"
"139","http://mtxcapitaltprotrading.com","2024-12-15","2024-12-10","","","Critical","Investment","","209.159.152.234","licensedapprovedx"">Details","","","","","3538 Robson St, Indianapolis, IN 46201, USA","Save                                 Edit                                 Close                             "">                                                                                                       mtxcapitalprotrad crypto option crypto trade trust broker short-term contract trade intra-day daili weekli provid uniqu opportun trade around clock hour day sunday-friday activ market hour day sunday-friday whenev want trade risk defin know maximum potenti profit loss front work start trade step regist open account free minut fund account login mtxcapitalprotrad make deposit activ trade invest start get profit trade account trade activ testimoni client say us thank mtxcapitalprotrad chang life nClose"">"
"140","http://realworldplatform.live","2024-12-15","2024-12-15","","","Critical","Investment","","46.202.182.25","registeredlicensedregulatedx"">Details","","discoverx"">Details","","+447451284263","","Save                                 Edit                                 Close                             "">                                                                                                       get freedom market trade cryptocurr stock indic commod forex singl account trade forex/ cfd highli specul carri high level risk let top trader job covest allow automat copi top perform trader achiev return trade forex/ cfd highli specul carri high level risk less commiss forex crypto index stock energi commod market analysi andtrad inspir thrive network expert client thealertn open door mani opportun power market insight top trade setup industri extens connect profession trader explor market pacClose"">"
"141","http://nadexgold.com","2024-12-15","2024-12-11","","","Critical","Investment","","92.113.18.207","","","","","","103 Bedford street suite 102, Hamilton Montana, 59840, USA","Save                                 Edit                                 Close                             "">                                                                                                       easi step get start easi step start invest design user friendli bot get invest make good return read line fill form first step signup creat quick account within minut creat invest creat account simpl initi invest continu quick process make profit soon regist creat invest account fund login watch invest grow everyth need know nadexgold trade platform pay 's investor roi daili help trade lead financi freedom bot built latest artifici intellig technolog industri server also host highli secur eClose"">"
"142","http://gonewo.com","2024-12-15","2024-12-11","","","Critical","Investment","","172.67.217.84","controlledx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       gonewo start gonewo next-gen crypto wallet trade platform purchas sell secur store asset one europ 's top trade platform get start spot leverag market gonewo cryptocurr exchang platform make digit currenc oper easi afford everyon 200+ digit asset choos gonewo serv one million user provid fast secur profession crypto trade servic safeti industry-lead encrypt storag system ensur asset alway safe secur 24/7 support alway help understand trade well help question interest easi use market alway dClose"">"
"143","http://hextontrade.com","2024-12-15","2024-12-11","","","Critical","Investment","","89.117.9.249","regulatedx"">Details","","discoverx"">Details","","+61488892183","","Save                                 Edit                                 Close                             "">                                                                                                       trade cfd involv signific risk loss avail avail avail download trade forex gold oil cryptocurr indic share cfd .. trade cfd wide rang instrument includ popular fx pair futur indic metal energi share experi global market fingertip trade forex gold oil cryptocurr indic share cfd .. trade cfd wide rang instrument includ popular fx pair futur indic metal energi share experi global market fingertip trade tool plan trade effect wide rang free trade tool trade product best possibl opportun diversifi trClose"">"
"144","http://aibraincoin.com","2024-12-15","2024-12-11","","","Critical","Investment","","46.202.182.75","","","discoverx"">Details","","","","Save                                 Edit                                 Close                             "">                                                                                                       hi im braini guid excit world ai brain coin let explor innov commun bit fun togeth join ai crypto revolut explor uniqu memecoin experi merg power artifici intellig commun engag offer excit cryptocurr journey make ai brain coin uniqu inth crypto market discov distinct featur make ai brain coin fun engag memecoin blend humor technolog commun spirit digit currenc world interact engag engag person interact roast bot braini join convers make crypto enjoy access community-centr growth part fundrais inClose"">"
"145","http://pi2cash.com","2024-12-15","2024-12-10","","","Critical","Investment","","92.204.41.13","certifiedx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       invest futur stabl platform make fast money invest industri leader profession reliabl compani provid necessari featur make experi better guarante fastest excit return invest also guarante secur invest us intern financi compani engag invest activ relat trade financi market cryptocurr exchang perform qualifi profession trader goal provid investor reliabl sourc high incom minim possibl risk offer high-qual servic allow us autom simplifi relat investor truste work toward increas profit margin profitClose"">"
"146","http://cshields.co.uk","2024-12-15","2024-12-10","","","Critical","Investment","","185.230.63.107","authorizedaccreditedrecognizedx"">Details","","paypaldiscoverx"">Details","","","","Save                                 Edit                                 Close                             "">                                                                                                       craig shield properti develop properti investor carpent wast solut provid entrepreneur vision vision leverag skill expertis build success portfolio secur futur ultim aim transit trade work major client creat showcas project `` let talkproperti ... `` `` let talkproperti ... `` start becam carpent gain reput attent detail qualiti workmanship work multipl build compani learn trade went manag famili busi showcas leadership abil drive new height success seven year ago establish construct compani cs Close"">"
"147","http://bitnetfinancetrade.com","2024-12-15","2024-12-11","","","Critical","Investment","","134.255.180.117","registeredregulatedgovernedx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       invest confid digit currenc bitnet financ trade made even investor zero trade experi success make profit program unlik guarante fix hourli interest investor regardless market condit welcom bitnet financ trade look highest return invest bitnet financ trade automat onlin invest platform part bitnet financ trade team profession trader focus mainli bitcoin cryptocurr trade multipl exchang market thank extraordinari diversif invest abl deliv steadi incom investor headquart london bitnet financ trade Close"">"
"148","http://novabitra.com","2024-12-15","2024-12-10","","","Critical","Investment","","145.223.124.72","certifiedx"">Details","","","","","3856 Church St, Greenville, Ohio, United States","Save                                 Edit                                 Close                             "">                                                                                                       compani novabitra priorit transpar innov custom satisfact team expert continu work enhanc platform ensur stay ahead industri trend technolog advanc offer wide rang cryptocurr competit trade fee wealth educ resourc help user make inform decis experi thousand happi investor establish sinc million dollar withdrawn user million dollar invest investor process regist deposit invest withdraw choos us invest plan basic plan min invest max invest durat day referr bonu standard plan min invest max invest Close"">"
"149","http://dsgomine.online","2024-12-15","2024-12-12","","","Critical","Investment","","82.197.80.207","","","discoverx"">Details","","+19187271922","531-555 S Main St, South Hutchinson, KS 67505, USA","Save                                 Edit                                 Close                             "">                                                                                                       connect account trust secur web3 crypto exchang comprehens cybersecur platform driven artifici intellig safeguard organ also educ workforc explor dsgomin web3 product stake unlock passiv profit one click ido first enjoy exclus token discount lotteri particip excit lotteri win big prize buy crypto buy crypto anytim anywher easili market ycrv cvxeth glp ycrv ycrv cvxeth glp ycrv ycrv cvxeth glp ycrv ycrv cvxeth glp ycrv get start state-of-the-art cybersecur platform fortifi artifici intellig fortiClose"">"
"150","http://creativeinvestmentscoins.com","2024-12-15","2024-12-11","","","Critical","Investment","","185.230.63.171","authorizedrecognizedx"">Details","","paypaldiscoverx"">Details","","","","Save                                 Edit                                 Close                             "">                                                                                                       latest updat maxim cryptocurr return creativ invest strategi invest cryptocurr creativ invest top strategi reveal get start creativ invest cryptocurr invest guid servic crypto invest cours us invest consult us crypto workshop us expertis decad experi cryptocurr sector creativ invest forefront innov invest solut pride uniqu approach deliv except result investor portfolio invest success explor success invest portfolio showcas dedic achiev profit outcom client creativ invest 123-456-7890 jeremygastClose"">"
"151","http://maxwealthmatrixx.com","2024-12-15","2024-12-10","","","Critical","Investment","","77.37.34.4","registeredcertifiedx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       path futur pave choic make today start trade world 's popular cryptocurr let us manag everyth ensur flawless outcom without hassl uscontact us uscontact us start maxmixingyour wealth potenti today planscontact us let money work care growth provid profession market infrastructur firm leader financi invest market faqcontact us usw offer top-tier cryptocurr trade platform maxwealth matrix mission set promot uphold except standard compet ethic practic financi advisori industri skill cohes team Close"">"
